9
0.0	0.0	-10.0
20.21	-3.25	-5.20	14.67
20.26	-4.21	-7.02	14.03
20.29	-5.25	-8.89	14.04
20.32	-6.45	-10.97	14.63
20.35	-7.97	-13.39	16.07
20.38	-9.74	-15.84	18.63
20.40	-11.09	-17.31	21.23
20.42	-12.38	-18.23	24.38
20.44	-13.41	-18.37	27.57
20.46	-14.22	-17.71	30.85
20.48	-14.70	-16.16	33.90
20.49	-14.78	-14.24	36.03
20.51	-14.52	-11.93	37.55
20.53	-13.95	-9.44	38.38
20.54	-13.08	-7.00	38.52
20.56	-12.00	-4.80	38.06
20.58	-10.78	-2.96	37.15
20.59	-9.49	-1.52	35.94
20.61	-8.15	-0.41	34.48
20.63	-6.75	0.38	32.80
20.65	-5.38	0.85	30.98
20.67	-4.06	1.05	29.01
20.69	-3.00	1.04	27.19
20.72	-2.18	0.92	25.51
20.74	-1.56	0.76	23.95
20.76	-1.16	0.62	22.73
20.78	-0.86	0.50	21.57
20.80	-0.63	0.39	20.48
20.82	-0.46	0.30	19.44
20.84	-0.33	0.23	18.46
20.86	-0.24	0.17	17.53
20.88	-0.17	0.12	16.64
20.90	-0.12	0.09	15.80
20.92	-0.09	0.06	14.97
20.94	-0.06	0.04	14.15
20.96	-0.04	0.02	13.35
20.98	-0.03	0.01	12.55
21.01	-0.03	-0.01	11.76
21.03	-0.02	-0.02	10.97
21.06	-0.02	-0.03	10.18
21.09	-0.03	-0.04	9.40
21.12	-0.03	-0.06	8.61
21.16	-0.04	-0.08	7.82
21.20	-0.06	-0.12	7.04
21.24	-0.09	-0.18	6.31
21.28	-0.13	-0.26	5.71
21.31	-0.19	-0.37	5.17
21.35	-0.26	-0.52	4.76
21.38	-0.35	-0.72	4.39
21.41	-0.49	-1.01	4.04
21.44	-0.66	-1.35	3.78
21.46	-0.88	-1.81	3.54
21.49	-1.17	-2.44	3.35
21.52	-1.58	-3.28	3.22
21.55	-2.12	-4.43	3.18
21.57	-2.86	-5.96	3.30
21.60	-3.84	-8.00	3.68
21.62	-4.88	-10.12	4.32
21.65	-6.26	-12.85	5.51
21.66	-7.62	-15.44	7.05
21.68	-9.31	-18.42	9.47
21.70	-11.24	-21.46	12.96
21.72	-13.34	-24.11	17.75
21.74	-15.46	-25.69	23.83
21.76	-16.72	-25.75	28.33
21.77	-17.88	-24.63	33.53
21.78	-18.58	-22.48	37.91
21.80	-18.87	-19.31	41.64
21.81	-18.73	-15.87	44.15
21.82	-18.21	-12.08	45.75
21.83	-17.33	-8.25	46.41
21.84	-16.14	-4.63	46.23
21.86	-14.71	-1.42	45.36
21.87	-13.11	1.26	44.00
21.88	-11.43	3.38	42.34
21.89	-9.60	5.07	40.43
21.91	-7.25	6.52	37.90
21.92	-4.98	7.33	35.46
21.94	-2.78	7.66	33.14
21.96	-0.94	7.66	31.21
21.98	0.55	7.52	29.62
22.00	1.86	7.35	28.19
22.02	2.83	7.22	27.08
22.04	3.61	7.17	26.15
22.06	4.24	7.21	25.35
22.08	4.80	7.34	24.67
22.10	5.31	7.57	24.09
22.13	5.79	7.91	23.63
22.15	6.27	8.35	23.32
22.17	6.79	8.91	23.18
22.20	7.35	9.55	23.27
22.23	7.97	10.25	23.64
22.26	8.64	10.92	24.35
22.29	9.29	11.42	25.35
22.32	9.87	11.66	26.57
22.34	10.32	11.55	27.88
22.37	10.57	11.05	29.13
22.40	10.59	10.23	30.12
22.43	10.42	9.36	30.66
22.45	10.08	8.44	30.89
22.48	9.62	7.54	30.80
22.50	9.07	6.76	30.44
22.53	8.49	6.13	29.85
22.55	7.88	5.66	29.03
22.58	7.28	5.38	28.04
22.61	6.76	5.32	26.92
22.65	6.36	5.52	25.70
22.69	6.16	6.09	24.35
22.73	6.24	6.77	23.49
22.77	6.55	7.67	22.89
22.80	7.08	8.71	22.70
22.84	7.78	9.82	23.00
22.87	8.48	10.72	23.70
22.91	9.22	11.45	24.80
22.94	9.82	11.82	26.03
22.96	10.33	11.85	27.40
22.99	10.67	11.49	28.77
23.02	10.78	10.75	29.94
23.05	10.68	9.86	30.70
23.07	10.38	8.85	31.11
23.10	9.92	7.83	31.15
23.12	9.35	6.92	30.85
23.15	8.72	6.16	30.29
23.17	8.08	5.61	29.52
23.20	7.44	5.24	28.54
23.23	6.84	5.09	27.41
23.26	6.36	5.18	26.17
23.30	6.04	5.57	24.83
23.33	5.99	6.13	23.80
23.37	6.17	6.97	22.93
23.41	6.59	7.99	22.44
23.45	7.23	9.14	22.41
23.49	8.04	10.34	22.95
23.52	8.77	11.20	23.81
23.55	9.54	11.87	25.13
23.58	10.12	12.13	26.43
23.60	10.60	12.04	27.90
23.63	10.89	11.53	29.30
23.66	10.94	10.65	30.45
23.68	10.77	9.68	31.12
23.71	10.43	8.63	31.45
23.73	9.94	7.61	31.42
23.75	9.34	6.69	31.08
23.78	8.70	5.94	30.48
23.80	8.01	5.36	29.65
23.83	7.33	4.98	28.62
23.86	6.71	4.83	27.43
23.89	6.20	4.93	26.12
23.93	5.86	5.33	24.71
23.96	5.78	5.88	23.66
24.00	5.94	6.70	22.72
24.04	6.34	7.72	22.13
24.08	6.96	8.89	22.00
24.11	7.82	10.20	22.44
24.14	8.58	11.17	23.27
24.18	9.44	12.00	24.61
24.20	10.08	12.38	25.96
24.23	10.64	12.39	27.55
24.26	11.02	11.95	29.11
24.29	11.14	11.08	30.45
24.31	11.02	10.09	31.27
24.33	10.71	8.98	31.73
24.36	10.23	7.86	31.81
24.38	9.63	6.84	31.54
24.40	8.96	5.99	30.99
24.43	8.24	5.31	30.19
24.45	7.51	4.83	29.17
24.48	6.82	4.58	27.98
24.51	6.23	4.58	26.66
24.55	5.78	4.84	25.23
24.58	5.58	5.32	23.99
24.61	5.60	6.00	22.92
24.65	5.84	6.85	22.12
24.68	6.29	7.87	21.65
24.72	6.97	9.12	21.60
24.76	7.93	10.55	22.20
24.79	8.72	11.53	23.12
24.82	9.63	12.37	24.62
24.84	10.28	12.72	26.06
24.87	10.86	12.69	27.75
24.90	11.23	12.18	29.40
24.92	11.35	11.23	30.80
24.95	11.22	10.17	31.64
24.97	10.89	9.00	32.11
24.99	10.39	7.82	32.19
25.00	10.16	7.39	32.13
