20.42	-13.26	-17.09	28.84
20.44	-13.83	-16.24	31.49
20.46	-14.11	-14.76	33.86
20.48	-14.06	-12.76	35.71
20.49	-13.72	-10.76	36.77
20.51	-13.13	-8.69	37.27
20.52	-12.34	-6.71	37.25
20.54	-11.38	-4.92	36.78
20.56	-10.33	-3.42	35.96
20.57	-9.14	-2.15	34.81
20.59	-7.87	-1.16	33.39
20.61	-6.57	-0.47	31.75
20.63	-5.32	-0.09	29.98
20.66	-4.22	0.03	28.18
20.68	-3.28	-0.03	26.34
20.70	-2.72	-0.16	25.04
20.72	-2.25	-0.35	23.68
20.74	-1.91	-0.55	22.40
20.76	-1.67	-0.77	21.20
20.79	-1.52	-1.00	20.07
20.81	-1.45	-1.24	19.00
20.83	-1.43	-1.50	18.00
20.85	-1.48	-1.81	17.01
20.87	-1.59	-2.17	16.05
20.90	-1.77	-2.64	15.10
20.93	-2.06	-3.28	14.16
20.96	-2.53	-4.21	13.25
20.99	-3.13	-5.37	12.61
21.02	-3.96	-6.93	12.25
21.05	-5.05	-8.93	12.34
21.09	-6.46	-11.42	13.12
21.11	-7.78	-13.60	14.41
21.14	-9.45	-16.07	16.72
21.16	-11.27	-18.26	20.18
21.18	-12.64	-19.35	23.50
21.20	-13.77	-19.66	26.92
21.22	-14.74	-19.08	30.66
21.24	-15.30	-17.72	33.82
21.25	-15.51	-15.60	36.52
21.27	-15.37	-13.26	38.33
21.28	-14.90	-10.67	39.46
21.30	-14.15	-8.05	39.90
21.31	-13.15	-5.60	39.71
21.33	-11.97	-3.45	39.00
21.34	-10.69	-1.68	37.93
21.36	-9.32	-0.26	36.57
21.37	-7.87	0.83	34.97
21.39	-6.38	1.58	33.20
21.41	-4.70	2.06	31.02
21.43	-3.31	2.20	29.01
21.46	-2.19	2.16	27.17
21.48	-1.31	2.04	25.48
21.50	-0.64	1.93	23.92
21.52	-0.22	1.86	22.80
21.54	0.13	1.82	21.68
21.56	0.42	1.82	20.62
21.58	0.67	1.87	19.62
21.60	0.88	1.97	18.69
21.62	1.08	2.11	17.81
21.64	1.29	2.32	16.93
21.66	1.51	2.60	16.09
21.68	1.76	2.98	15.27
21.70	2.06	3.48	14.50
21.73	2.43	4.14	13.80
21.75	2.91	4.99	13.20
21.78	3.52	6.11	12.76
21.80	4.32	7.58	12.57
21.83	5.41	9.54	12.80
21.86	6.70	11.76	13.62
21.89	8.26	14.24	15.28
21.92	10.05	16.74	18.03
21.94	11.53	18.35	21.03
21.96	12.87	19.27	24.46
21.98	14.06	19.31	28.31
22.00	14.80	18.56	31.47
22.01	15.27	16.95	34.55
22.03	15.35	14.62	37.07
22.04	15.11	12.32	38.54
22.06	14.58	9.87	39.40
22.07	13.80	7.44	39.64
22.09	12.81	5.20	39.34
22.10	11.68	3.24	38.61
22.12	10.41	1.58	37.51
22.13	9.04	0.23	36.12
22.15	7.59	-0.78	34.50
22.17	6.12	-1.47	32.71
22.19	4.50	-1.88	30.54
22.21	3.16	-1.98	28.55
22.24	2.11	-1.91	26.72
22.26	1.32	-1.79	25.11
22.28	0.71	-1.68	23.63
22.30	0.31	-1.60	22.48
22.32	-0.01	-1.56	21.37
22.34	-0.28	-1.55	20.31
22.36	-0.50	-1.58	19.32
22.38	-0.69	-1.65	18.38
22.39	-0.87	-1.77	17.49
22.41	-1.05	-1.94	16.63
22.43	-1.24	-2.18	15.78
22.46	-1.45	-2.50	14.96
22.48	-1.71	-2.92	14.17
22.50	-2.03	-3.48	13.43
22.53	-2.43	-4.21	12.77
22.55	-2.95	-5.17	12.24
22.58	-3.62	-6.41	11.88
22.61	-4.51	-8.05	11.82
22.64	-5.75	-10.29	12.27
22.67	-7.06	-12.54	13.30
22.69	-8.68	-15.11	15.22
22.72	-10.52	-17.60	18.29
22.74	-12.01	-19.12	21.51
22.76	-13.32	-19.89	25.05
22.78	-14.38	-19.83	28.61
22.79	-15.18	-18.86	32.20
22.81	-15.62	-16.97	35.45
22.83	-15.66	-14.74	37.69
22.84	-15.35	-12.13	39.26
22.86	-14.71	-9.36	40.09
22.87	-13.79	-6.67	40.19
22.89	-12.63	-4.24	39.68
22.90	-11.33	-2.20	38.70
22.92	-9.96	-0.60	37.42
22.93	-8.52	0.65	35.90
22.95	-7.02	1.55	34.18
22.97	-5.35	2.17	32.11
22.99	-3.75	2.44	29.94
23.02	-2.46	2.46	27.97
23.04	-1.45	2.36	26.18
23.06	-0.67	2.25	24.55
23.08	-0.20	2.18	23.38
23.10	0.21	2.14	22.21
23.12	0.55	2.14	21.12
23.14	0.83	2.20	20.10
23.16	1.08	2.31	19.14
23.18	1.31	2.48	18.24
23.20	1.54	2.72	17.36
23.22	1.80	3.05	16.52
23.24	2.08	3.48	15.72
23.26	2.43	4.05	14.97
23.29	2.86	4.80	14.31
23.31	3.40	5.77	13.78
23.34	4.11	7.04	13.45
23.37	5.04	8.71	13.45
23.40	6.37	11.00	14.08
23.42	7.70	13.16	15.29
23.45	9.33	15.51	17.48
23.48	10.92	17.40	20.39
23.50	12.33	18.53	23.74
23.52	13.41	18.82	26.94
23.54	14.32	18.28	30.43
23.56	14.89	16.79	33.72
23.57	15.03	14.86	36.05
23.59	14.83	12.48	37.76
23.60	14.28	9.87	38.75
23.62	13.53	7.57	39.00
23.63	12.59	5.44	38.73
23.65	11.51	3.58	38.04
23.66	10.28	1.97	36.98
23.68	8.94	0.67	35.63
23.70	7.54	-0.32	34.04
23.72	6.11	-0.98	32.27
23.74	4.67	-1.34	30.30
23.76	3.41	-1.44	28.36
23.78	2.42	-1.37	26.57
23.81	1.69	-1.25	25.01
23.83	1.13	-1.11	23.57
23.85	0.70	-0.99	22.22
23.87	0.42	-0.91	21.14
23.89	0.20	-0.85	20.11
23.90	0.03	-0.82	19.14
23.92	-0.11	-0.81	18.21
23.94	-0.23	-0.83	17.34
23.96	-0.34	-0.87	16.50
23.98	-0.44	-0.94	15.67
24.00	-0.54	-1.05	14.84
24.02	-0.66	-1.20	14.02
24.04	-0.79	-1.41	13.22
24.07	-0.95	-1.69	12.43
24.09	-1.15	-2.06	11.68
24.12	-1.40	-2.53	11.00
24.14	-1.74	-3.16	10.37
24.17	-2.16	-3.98	9.85
24.20	-2.70	-5.03	9.46
24.22	-3.42	-6.42	9.26
24.25	-4.39	-8.26	9.36
24.28	-5.58	-10.50	9.94
24.31	-7.09	-13.19	11.22
24.33	-8.57	-15.66	13.03
24.35	-10.34	-18.28	15.91
24.38	-12.26	-20.51	19.97
24.39	-13.74	-21.56	23.93
24.41	-14.95	-21.70	27.90
24.43	-15.94	-20.80	32.14
24.44	-16.50	-19.04	35.66
24.46	-16.68	-16.48	38.62
24.47	-16.49	-13.74	40.54
24.48	-15.97	-10.77	41.72
24.50	-15.14	-7.79	42.14
24.51	-14.06	-5.00	41.90
24.52	-12.78	-2.56	41.11
24.54	-11.40	-0.55	39.93
24.55	-9.96	1.02	38.52
24.56	-8.42	2.27	36.88
24.58	-6.60	3.26	34.83
24.60	-4.72	3.85	32.58
24.62	-3.11	4.05	30.55
24.64	-1.79	4.06	28.73
24.66	-0.65	3.97	27.01
24.69	0.19	3.88	25.57
24.70	0.79	3.84	24.42
24.72	1.28	3.85	23.36
24.74	1.70	3.92	22.39
24.76	2.10	4.06	21.43
24.78	2.45	4.28	20.56
24.80	2.82	4.61	19.71
24.82	3.20	5.06	18.93
24.84	3.63	5.65	18.24
24.86	4.13	6.42	17.67
24.89	4.74	7.41	17.28
24.91	5.51	8.66	17.15
24.94	6.52	10.27	17.47
24.98	7.86	12.27	18.56
25.00	8.96	13.72	19.95
